DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,1q21.3,1,152106838,NR,TCHH,,,ENSG00000159450,,,rs9050-A,rs9050,0,9050,3_prime_UTR_variant,0,NR,1.00E-17,17,,0.0421,[0.032-0.052] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11q13.4,11,71509936,NR,NADSYN1,,,ENSG00000172890,,,rs118104761-C,rs118104761,0,118104761,intergenic_variant,0,NR,6.00E-17,16.22184875,,0.0946,[0.072-0.117] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,1q21.3,1,151617730,NR,SNX27,,,ENSG00000143376,,,rs12754706-G,rs12754706,0,12754706,intron_variant,0,NR,8.00E-16,15.09691001,,0.0544,[0.041-0.068] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,1q21.3,1,152307547,NR,"CCDST, FLG",,,"ENSG00000236427, ENSG00000143631",,,rs138726443-A,rs138726443,0,138726443,stop_gained,0,NR,6.00E-16,15.22184875,,0.1451,[0.11-0.18] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,1q21.3,1,152568586,NR,LCE3E - LCE3D,ENSG00000185966,ENSG00000163202,,1806,10795,rs72700982-C,rs72700982,0,72700982,intergenic_variant,1,NR,9.00E-16,15.04575749,,0.0479,[0.036-0.06] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4q13.3,4,69415696,NR,UGT2B24P,,,ENSG00000249956,,,rs7665631-C,rs7665631,0,7665631,intergenic_variant,0,NR,2.00E-16,15.69897,,0.0289,[0.022-0.036] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11p15.2,11,14769965,NR,PDE3B,,,ENSG00000152270,,,rs17409116-C,rs17409116,0,17409116,intron_variant,0,NR,9.00E-16,15.04575749,,0.063,[0.048-0.078] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11p15.2,11,14934845,NR,CALCB,,,ENSG00000175868,,,rs59536295-T,rs59536295,0,59536295,intergenic_variant,0,NR,1.00E-12,12,,0.0378,[0.027-0.048] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11q23.3,11,116789970,NR,APOA5,,,ENSG00000110243,,,rs2266788-A,rs2266788,0,2266788,3_prime_UTR_variant,0,NR,4.00E-12,11.39794001,,0.0337,[0.024-0.043] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11p15.2,11,14470339,NR,COPB1,,,ENSG00000129083,,,rs7113429-C,rs7113429,0,7113429,intron_variant,0,NR,2.00E-12,11.69897,,0.0488,[0.035-0.062] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11p15.2,11,14446249,NR,COPB1,,,ENSG00000129083,,,rs77037130-A,rs77037130,0,77037130,regulatory_region_variant,0,NR,2.00E-12,11.69897,,0.0714,[0.052-0.091] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,1q21.3,1,152808046,NR,LCE1C - LCE1B,ENSG00000197084,ENSG00000196734,,1395,3925,rs17670505-C,rs17670505,0,17670505,intergenic_variant,1,NR,2.00E-11,10.69897,,0.0361,[0.026-0.047] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4q13.3,4,71755071,NR,GC,,,ENSG00000145321,,,rs76803094-T,rs76803094,0,76803094,synonymous_variant,0,NR,1.00E-11,11,,0.0571,[0.04-0.074] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4q13.3,4,71969061,NR,GC - NPFFR2,ENSG00000145321,ENSG00000056291,,165020,62841,rs115157626-G,rs115157626,0,115157626,intergenic_variant,1,NR,5.00E-11,10.30103,,0.0514,[0.036-0.067] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4q13.3,4,72312458,NR,ADAMTS3,,,ENSG00000156140,,,rs150270324-C,rs150270324,0,150270324,missense_variant,0,NR,8.00E-11,10.09691001,,0.0703,[0.049-0.091] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,16q13,16,56968820,NR,CETP,,,ENSG00000087237,,,rs9939224-G,rs9939224,0,9939224,intron_variant,0,NR,3.00E-11,10.52287875,,0.0199,[0.014-0.026] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,1p34.2,1,41370013,NR,FOXO6,,,ENSG00000204060,,,rs7522116-T,rs7522116,0,7522116,intron_variant,0,NR,7.00E-10,9.15490196,,0.0152,[0.01-0.02] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4q13.3,4,71655144,NR,SLC4A4 - GC,ENSG00000080493,ENSG00000145321,,83057,86552,rs79777036-T,rs79777036,0,79777036,intergenic_variant,1,NR,3.00E-11,10.52287875,,0.0567,[0.04-0.073] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11p15.2,11,14111886,NR,SPON1,,,ENSG00000262655,,,rs117277599-T,rs117277599,0,117277599,intron_variant,0,NR,4.00E-11,10.39794001,,0.0499,[0.035-0.065] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11p15.2,11,14456894,NR,COPB1,,,ENSG00000129083,,,rs116918533-C,rs116918533,0,116918533,intergenic_variant,0,NR,3.00E-11,10.52287875,,0.0356,[0.025-0.046] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,12p12.1,12,21225087,NR,SLCO1B1,,,ENSG00000134538,,,rs4149081-A,rs4149081,0,4149081,intron_variant,0,NR,1.00E-11,11,,0.0225,[0.016-0.029] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,1q21.3,1,152439852,NR,CCDST,,,ENSG00000236427,,,rs78886843-T,rs78886843,0,78886843,intergenic_variant,0,NR,1.00E-11,11,,0.0324,[0.023-0.042] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4q13.3,4,72242077,NR,NPFFR2 - ADAMTS3,ENSG00000056291,ENSG00000156140,,93772,38892,rs72653954-C,rs72653954,0,72653954,intergenic_variant,1,NR,6.00E-10,9.22184875,,0.0598,[0.041-0.079] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,5q32,5,148638045,NR,HTR4,,,ENSG00000164270,,,rs34684879-GT,rs34684879,0,34684879,intron_variant,0,NR,3.00E-10,9.522878745,,0.0156,[0.011-0.02] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,6p22.3,6,22801629,NR,LINC03005 - RPL6P18,ENSG00000306913,ENSG00000218476,,83632,301051,rs72834856-G,rs72834856,0,72834856,intergenic_variant,1,NR,2.00E-10,9.698970004,,0.0304,[0.021-0.04] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,7q11.21,7,64510229,NR,HNRNPCP7 - ZNF680,ENSG00000228653,ENSG00000173041,,8500,9649,rs34256475-T,rs34256475,0,34256475,intergenic_variant,1,NR,7.00E-10,9.15490196,,0.0166,[0.011-0.022] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,11p15.2,11,14061926,NR,SPON1,,,ENSG00000262655,,,rs12363618-T,rs12363618,0,12363618,intron_variant,0,NR,2.00E-10,9.698970004,,0.0312,[0.022-0.041] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,20q13.2,20,54154722,NR,CYP24A1,,,ENSG00000019186,,,rs2762934-A,rs2762934,0,2762934,3_prime_UTR_variant,0,NR,1.00E-10,10,,0.0203,[0.014-0.027] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,2p24.1,2,20998527,NR,LINC02850 - APOB,ENSG00000236436,ENSG00000084674,,136866,2902,rs952275-G,rs952275,0,952275,intergenic_variant,1,NR,5.00E-09,8.301029996,,0.0143,[0.0096-0.019] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,2q37.1,2,233715252,NR,"UGT1A5, UGT1A10, UGT1A6, UGT1A7, UGT1A9, UGT1A8",,,"ENSG00000288705, ENSG00000242515, ENSG00000167165, ENSG00000244122, ENSG00000241119, ENSG00000242366",,,rs74669452-C,rs74669452,0,74669452,intron_variant,0,NR,2.00E-09,8.698970004,,0.0569,[0.038-0.076] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4p16.3,4,3480569,NR,DOK7,,,ENSG00000175920,,,rs73080940-C,rs73080940,0,73080940,intron_variant,0,NR,3.00E-09,8.522878745,,0.0233,[0.016-0.031] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,10q23.1,10,80404899,NR,DYDC2 - PRXL2A,ENSG00000133665,ENSG00000122378,,36826,2930,rs66850362-C,rs66850362,0,66850362,intergenic_variant,1,NR,7.00E-10,9.15490196,,0.0159,[0.011-0.021] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4p15.32,4,15908424,NR,HPRT1P1 - FGFBP1,ENSG00000251644,ENSG00000137440,,42484,27153,rs56219219-T,rs56219219,0,56219219,intergenic_variant,1,NR,2.00E-09,8.698970004,,0.0221,[0.015-0.029] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,1q21.3,1,151763017,NR,"MRPL9, OAZ3",,,"ENSG00000143436, ENSG00000143450",,,rs146246134-T,rs146246134,0,146246134,missense_variant,0,NR,6.00E-10,9.22184875,,0.1221,[0.083-0.161] unit increase,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
6/29/21,33462484,Sinnott-Armstrong N,1/18/21,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/33462484,Genetics of 35 blood and urine biomarkers in the UK Biobank.,Vitamin D levels,"327,435 European ancestry individuals, 5,845 African ancestry individuals, 6,425 South Asian ancestry individuals",NA,4q13.2,4,68941500,NR,UGT2A3,,,ENSG00000135220,,,rs1159714-C,rs1159714,0,1159714,intron_variant,0,NR,2.00E-10,9.698970004,,0.0239,[0.017-0.031] unit decrease,Affymetrix [9000000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90019526,Genome-wide genotyping array
